DYNC2I2	"DYNC2I2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MAPRE2	"MAPRE2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HNMT	"HNMT"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HS6ST2	"HS6ST2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ZC4H2	"ZC4H2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC25A46	"SLC25A46"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SPARC	"SPARC"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MSL3	"MSL3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNQ5	"KCNQ5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TBC1D20	"TBC1D20"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EFTUD2	"EFTUD2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
LAGE3	"LAGE3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
WASF1	"WASF1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TRIT1	"TRIT1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GOT2	"GOT2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNMA1	"KCNMA1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ACAD8	"ACAD8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ACBD5	"ACBD5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TECR	"TECR"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC44A1	"SLC44A1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GRID2	"GRID2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
WDR73	"WDR73"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SEMA6B	"SEMA6B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TMEM63C	"TMEM63C"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DCPS	"DCPS"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
VPS37A	"VPS37A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TAF8	"TAF8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MESD	"MESD"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DEGS1	"DEGS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EED	"EED"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CERS1	"CERS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DDX6	"DDX6"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SPTBN2	"SPTBN2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TENM3	"TENM3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
THUMPD1	"THUMPD1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SMG9	"SMG9"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
AP4B1	"AP4B1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
BRPF1	"BRPF1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ZNF142	"ZNF142"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GLB1	"GLB1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NALCN	"NALCN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC30A9	"SLC30A9"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CEP295	"CEP295"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
WIPI2	"WIPI2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SIAH1	"SIAH1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
POLR3K	"POLR3K"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ZNF407	"ZNF407"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SNF8	"SNF8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CLDN11	"CLDN11"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RYR3	"RYR3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
OTUD7A	"OTUD7A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DHPS	"DHPS"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GEMIN5	"GEMIN5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRMT7	"PRMT7"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FAR1	"FAR1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GORAB	"GORAB"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PMPCA	"PMPCA"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
LEMD3	"LEMD3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MRAS	"MRAS"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RNASET2	"RNASET2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ORC6	"ORC6"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SMS	"SMS"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SCNM1	"SCNM1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
POLR1B	"POLR1B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
POLR1C	"POLR1C"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATAD3A	"ATAD3A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ASXL2	"ASXL2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NUP62	"NUP62"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NUP54	"NUP54"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NCDN	"NCDN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
OXR1	"OXR1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EIF3F	"EIF3F"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
AMFR	"AMFR"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
VPS4A	"VPS4A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ARF1	"ARF1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MED27	"MED27"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MYO9A	"MYO9A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RTTN	"RTTN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RAB3GAP2	"RAB3GAP2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TSPAN7	"TSPAN7"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FREM1	"FREM1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TUBB4A	"TUBB4A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
LRRC32	"LRRC32"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TPRN	"TPRN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CCDC174	"CCDC174"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EMC1	"EMC1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MORC2	"MORC2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PIK3R1	"PIK3R1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NARS1	"NARS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
BRWD3	"BRWD3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NEMF	"NEMF"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CRAT	"CRAT"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
REPS1	"REPS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EIF4A3	"EIF4A3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PIGM	"PIGM"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GMNN	"GMNN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
INTU	"INTU"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SPEG	"SPEG"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FIBP	"FIBP"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
BMPR1B	"BMPR1B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SEC23A	"SEC23A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TENT5A	"TENT5A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
XYLT1	"XYLT1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
OSGEP	"OSGEP"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FRA16E	"FRA16E"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TP53RK	"TP53RK"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DYNC1H1	"DYNC1H1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
UNC80	"UNC80"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NFE2L2	"NFE2L2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TWIST1	"TWIST1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATP6V1E1	"ATP6V1E1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SFXN4	"SFXN4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CNOT2	"CNOT2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PHF8	"PHF8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPT2	"GPT2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CSTF2	"CSTF2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NT5C2	"NT5C2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CRADD	"CRADD"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ARHGEF2	"ARHGEF2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KIF1A	"KIF1A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MFF	"MFF"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CNTNAP1	"CNTNAP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ARFGEF2	"ARFGEF2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CACNA2D2	"CACNA2D2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
UGP2	"UGP2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADAM22	"ADAM22"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TARS2	"TARS2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RARS1	"RARS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NDUFC2	"NDUFC2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NDUFA13	"NDUFA13"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC25A12	"SLC25A12"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
AGTPBP1	"AGTPBP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
IREB2	"IREB2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RAB11B	"RAB11B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SERPINI1	"SERPINI1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KIF1C	"KIF1C"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CHRNE	"CHRNE"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PLD3	"PLD3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MAG	"MAG"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GJC2	"GJC2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SNAP25	"SNAP25"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NUTM2B-AS1	"NUTM2B-AS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CSTB	"CSTB"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TTBK2	"TTBK2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ELOVL1	"ELOVL1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
REEP2	"REEP2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TGM6	"TGM6"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NKX6-2	"NKX6-2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRDX3	"PRDX3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATP8A2	"ATP8A2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CLN3	"CLN3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PEX10	"PEX10"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PDE8B	"PDE8B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TECPR2	"TECPR2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DDHD2	"DDHD2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATG5	"ATG5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SNAPC4	"SNAPC4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
BEAN1	"BEAN1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MYORG	"MYORG"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATCAY	"ATCAY"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FLRT3	"FLRT3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NDNF	"NDNF"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FEZF1	"FEZF1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
IL17RD	"IL17RD"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SOX10	"SOX10"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CCDC141	"CCDC141"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRICKLE1	"PRICKLE1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HPCA	"HPCA"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC9A1	"SLC9A1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RNF170	"RNF170"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EIF2B3	"EIF2B3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EIF2B4	"EIF2B4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EIF2B2	"EIF2B2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NDUFA9	"NDUFA9"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RNU12	"RNU12"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NPC1	"NPC1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MECR	"MECR"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ZFHX3	"ZFHX3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SYT2	"SYT2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HYCC1	"HYCC1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ERBB3	"ERBB3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EEF2	"EEF2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PDE10A	"PDE10A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
STAC3	"STAC3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PDYN	"PDYN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
THAP1	"THAP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SACS	"SACS"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC18A2	"SLC18A2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADPRS	"ADPRS"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FBXO7	"FBXO7"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ANO10	"ANO10"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ELOVL5	"ELOVL5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MPL	"MPL"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
THPO	"THPO"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FLRT1	"FLRT1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KLC2	"KLC2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MTRFR	"MTRFR"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PCNA	"PCNA"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ZNF592	"ZNF592"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
VPS13D	"VPS13D"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CAPN1	"CAPN1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TRIM37	"TRIM37"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABHD12	"ABHD12"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TDP1	"TDP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ACTB	"ACTB"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
IFRD1	"IFRD1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCND3	"KCND3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNC3	"KCNC3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PLEKHG4	"PLEKHG4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ERLIN1	"ERLIN1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATP2B3	"ATP2B3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HPRT1	"HPRT1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SYT14	"SYT14"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GBA2	"GBA2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
VWA3B	"VWA3B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
OPA3	"OPA3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SH3TC2	"SH3TC2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GBF1	"GBF1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATL1	"ATL1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MARS2	"MARS2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CA8	"CA8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EPRS1	"EPRS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
THG1L	"THG1L"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
COLQ	"COLQ"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CLN5	"CLN5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GAN	"GAN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CTC1	"CTC1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FAT2	"FAT2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADARB1	"ADARB1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
VPS11	"VPS11"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
UFM1	"UFM1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
LIPT2	"LIPT2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ARFGEF1	"ARFGEF1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GSX2	"GSX2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABHD16A	"ABHD16A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
WDR37	"WDR37"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CLIC2	"CLIC2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
BCAS3	"BCAS3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KIF5C	"KIF5C"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ISCA2	"ISCA2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RALGAPA1	"RALGAPA1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MINPP1	"MINPP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MCOLN1	"MCOLN1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PIGN	"PIGN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MACF1	"MACF1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
INTS8	"INTS8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ERLIN2	"ERLIN2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NCAPG2	"NCAPG2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
STRADA	"STRADA"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PLK4	"PLK4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCTD7	"KCTD7"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EXOSC5	"EXOSC5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RHOBTB2	"RHOBTB2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
AIMP2	"AIMP2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GET4	"GET4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
USP27X	"USP27X"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATN1	"ATN1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PIGF	"PIGF"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MAST1	"MAST1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CACNA1E	"CACNA1E"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CPAP	"CPAP"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
POT1	"POT1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NSRP1	"NSRP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DOCK3	"DOCK3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
VPS41	"VPS41"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC35B2	"SLC35B2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
UFSP2	"UFSP2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PPFIBP1	"PPFIBP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
UBE3B	"UBE3B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
IRF2BPL	"IRF2BPL"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
C2CD3	"C2CD3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SERAC1	"SERAC1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
AIMP1	"AIMP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DOHH	"DOHH"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DPH5	"DPH5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PSMC1	"PSMC1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FRMD4A	"FRMD4A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HNRNPH1	"HNRNPH1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
VARS1	"VARS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TUBA8	"TUBA8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TUBB2A	"TUBB2A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CDC42	"CDC42"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EXOSC3	"EXOSC3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PMPCB	"PMPCB"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RAB5IF	"RAB5IF"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RAB18	"RAB18"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
WDR45B	"WDR45B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MRPL12	"MRPL12"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TRAPPC6B	"TRAPPC6B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CCDC88A	"CCDC88A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SHQ1	"SHQ1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNH1	"KCNH1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SPTBN4	"SPTBN4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SELENON	"SELENON"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RIN2	"RIN2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GHR	"GHR"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
STAT5B	"STAT5B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MDM2	"MDM2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CTNND2	"CTNND2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SEMA5A	"SEMA5A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CHRNB1	"CHRNB1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ORC4	"ORC4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
POC1A	"POC1A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SERPINH1	"SERPINH1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MYH3	"MYH3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TBXAS1	"TBXAS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ALDH3A2	"ALDH3A2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DAB1	"DAB1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PAX6	"PAX6"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EYA1	"EYA1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PAX1	"PAX1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GDF5	"GDF5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CXCR4	"CXCR4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TFAP2A	"TFAP2A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PNKD	"PNKD"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SIGMAR1	"SIGMAR1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ELOVL4	"ELOVL4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RRAS2	"RRAS2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
LZTR1	"LZTR1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RIT1	"RIT1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RRAS	"RRAS"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SPRED2	"SPRED2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SOS1	"SOS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SOS2	"SOS2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PTPN11	"PTPN11"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RASA2	"RASA2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
IL12B	"IL12B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MLX	"MLX"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
