GO:0044291	"Cell-Cell Contact Zone"	"GO:0044291"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005911	"Cell-Cell Junction"	"GO:0005911"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030055	"Cell-Substrate Junction"	"GO:0030055"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0045009	"Chitosome"	"GO:0045009"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0034707	"Chloride Channel Complex"	"GO:0034707"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0033391	"Chromatoid Body"	"GO:0033391"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0010369	"Chromocenter"	"GO:0010369"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005694	"Chromosome"	"GO:0005694"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0042627	"Chylomicron"	"GO:0042627"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0060170	"Ciliary Membrane"	"GO:0060170"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005929	"Cilium"	"GO:0005929"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005801	"cis-Golgi Network"	"GO:0005801"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0033106	"cis-Golgi Network Membrane"	"GO:0033106"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030131	"Clathrin Adaptor Complex"	"GO:0030131"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030118	"Clathrin Coat"	"GO:0030118"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030132	"Clathrin Coat Of Coated Pit"	"GO:0030132"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030128	"Clathrin Coat Of Endocytic Vesicle"	"GO:0030128"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030130	"Clathrin Coat Of trans-Golgi Network Vesicle"	"GO:0030130"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030125	"Clathrin Vesicle Coat"	"GO:0030125"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0045334	"Clathrin-Coated Endocytic Vesicle"	"GO:0045334"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030669	"Clathrin-Coated Endocytic Vesicle Membrane"	"GO:0030669"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030136	"Clathrin-Coated Vesicle"	"GO:0030136"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030665	"Clathrin-Coated Vesicle Membrane"	"GO:0030665"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0061200	"Clathrin-Sculpted Gamma-Aminobutyric Acid Transport Vesicle"	"GO:0061200"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0061202	"Clathrin-Sculpted Gamma-Aminobutyric Acid Transport Vesicle Membrane"	"GO:0061202"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030135	"Coated Vesicle"	"GO:0030135"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030662	"Coated Vesicle Membrane"	"GO:0030662"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0062023	"Collagen-Containing Extracellular Matrix"	"GO:0062023"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0000793	"Condensed Chromosome"	"GO:0000793"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0000779	"Condensed Chromosome, Centromeric Region"	"GO:0000779"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0000794	"Condensed Nuclear Chromosome"	"GO:0000794"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005922	"Connexin Complex"	"GO:0005922"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0070847	"Core Mediator Complex"	"GO:0070847"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0001533	"Cornified Envelope"	"GO:0001533"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030864	"Cortical Actin Cytoskeleton"	"GO:0030864"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030863	"Cortical Cytoskeleton"	"GO:0030863"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0032541	"Cortical Endoplasmic Reticulum"	"GO:0032541"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0060473	"Cortical Granule"	"GO:0060473"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031461	"cullin-RING Ubiquitin Ligase Complex"	"GO:0031461"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0000307	"Cyclin-Dependent Protein Kinase Holoenzyme Complex"	"GO:0000307"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0008024	"cyclin/CDK Positive Transcription Elongation Factor Complex"	"GO:0008024"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0044194	"Cytolytic Granule"	"GO:0044194"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005868	"Cytoplasmic Dynein Complex"	"GO:0005868"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0098554	"Cytoplasmic Side Of Endoplasmic Reticulum Membrane"	"GO:0098554"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0010009	"Cytoplasmic Side Of Endosome Membrane"	"GO:0010009"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0098574	"Cytoplasmic Side Of Lysosomal Membrane"	"GO:0098574"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0009898	"Cytoplasmic Side Of Plasma Membrane"	"GO:0009898"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0010494	"Cytoplasmic Stress Granule"	"GO:0010494"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0060205	"Cytoplasmic Vesicle Lumen"	"GO:0060205"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030659	"Cytoplasmic Vesicle Membrane"	"GO:0030659"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005856	"Cytoskeleton"	"GO:0005856"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0048788	"Cytoskeleton Of Presynaptic Active Zone"	"GO:0048788"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0022625	"Cytosolic Large Ribosomal Subunit"	"GO:0022625"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0022627	"Cytosolic Small Ribosomal Subunit"	"GO:0022627"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031264	"Death-Inducing Signaling Complex"	"GO:0031264"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030425	"Dendrite"	"GO:0030425"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0032839	"Dendrite Cytoplasm"	"GO:0032839"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0032590	"Dendrite Membrane"	"GO:0032590"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0032591	"Dendritic Spine Membrane"	"GO:0032591"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031045	"Dense Core Granule"	"GO:0031045"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030057	"Desmosome"	"GO:0030057"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0045240	"Dihydrolipoyl Dehydrogenase Complex"	"GO:0045240"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0016011	"Dystroglycan Complex"	"GO:0016011"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005769	"Early Endosome"	"GO:0005769"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031901	"Early Endosome Membrane"	"GO:0031901"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0032009	"Early Phagosome"	"GO:0032009"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030139	"Endocytic Vesicle"	"GO:0030139"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0071682	"Endocytic Vesicle Lumen"	"GO:0071682"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030666	"Endocytic Vesicle Membrane"	"GO:0030666"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0036019	"Endolysosome"	"GO:0036019"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0036020	"Endolysosome Membrane"	"GO:0036020"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:1905369	"Endopeptidase Complex"	"GO:1905369"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005788	"Endoplasmic Reticulum Lumen"	"GO:0005788"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005789	"Endoplasmic Reticulum Membrane"	"GO:0005789"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0071782	"Endoplasmic Reticulum Tubular Network"	"GO:0071782"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0033116	"Endoplasmic reticulum-Golgi Intermediate Compartment Membrane"	"GO:0033116"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:1902555	"Endoribonuclease Complex"	"GO:1902555"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031904	"Endosome Lumen"	"GO:0031904"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0010008	"Endosome Membrane"	"GO:0010008"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0000791	"Euchromatin"	"GO:0000791"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0060076	"Excitatory Synapse"	"GO:0060076"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0070382	"Exocytic Vesicle"	"GO:0070382"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0099501	"Exocytic Vesicle Membrane"	"GO:0099501"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0098591	"External Side Of Apical Plasma Membrane"	"GO:0098591"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0065010	"Extracellular Membrane-Bounded Organelle"	"GO:0065010"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:1903561	"Extracellular Vesicle"	"GO:1903561"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031234	"Extrinsic Component Of Cytoplasmic Side Of Plasma Membrane"	"GO:0031234"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0042406	"Extrinsic Component Of Endoplasmic Reticulum Membrane"	"GO:0042406"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031313	"Extrinsic Component Of Endosome Membrane"	"GO:0031313"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0101002	"Ficolin-1-Rich Granule"	"GO:0101002"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:1904813	"Ficolin-1-Rich Granule Lumen"	"GO:1904813"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0101003	"Ficolin-1-Rich Granule Membrane"	"GO:0101003"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030175	"Filopodium"	"GO:0030175"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031527	"Filopodium Membrane"	"GO:0031527"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0016600	"Flotillin Complex"	"GO:0016600"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005925	"Focal Adhesion"	"GO:0005925"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0042106	"Gamma-Delta T Cell Receptor Complex"	"GO:0042106"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005921	"Gap Junction"	"GO:0005921"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0060293	"Germ Plasm"	"GO:0060293"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0097386	"Glial Cell Projection"	"GO:0097386"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0098978	"Glutamatergic Synapse"	"GO:0098978"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0030056	"Hemidesmosome"	"GO:0030056"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0000792	"Heterochromatin"	"GO:0000792"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005834	"Heterotrimeric G-protein Complex"	"GO:0005834"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0034364	"High-Density Lipoprotein Particle"	"GO:0034364"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0000123	"Histone Acetyltransferase Complex"	"GO:0000123"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0060077	"Inhibitory Synapse"	"GO:0060077"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0032593	"Insulin-Responsive Compartment"	"GO:0032593"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0014704	"Intercalated Disc"	"GO:0014704"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005882	"Intermediate Filament"	"GO:0005882"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0045111	"Intermediate Filament Cytoskeleton"	"GO:0045111"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0017071	"Intracellular Cyclic Nucleotide Activated Cation Channel Complex"	"GO:0017071"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0043231	"Intracellular Membrane-Bounded Organelle"	"GO:0043231"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0043232	"Intracellular Non-Membrane-Bounded Organelle"	"GO:0043232"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0070013	"Intracellular Organelle Lumen"	"GO:0070013"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0097708	"Intracellular Vesicle"	"GO:0097708"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0008328	"Ionotropic Glutamate Receptor Complex"	"GO:0008328"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0014701	"Junctional Sarcoplasmic Reticulum Membrane"	"GO:0014701"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0045095	"Keratin Filament"	"GO:0045095"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005828	"Kinetochore Microtubule"	"GO:0005828"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0042599	"Lamellar Body"	"GO:0042599"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0015934	"Large Ribosomal Subunit"	"GO:0015934"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005770	"Late Endosome"	"GO:0005770"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031906	"Late Endosome Lumen"	"GO:0031906"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031902	"Late Endosome Membrane"	"GO:0031902"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005811	"Lipid Droplet"	"GO:0005811"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0034362	"Low-Density Lipoprotein Particle"	"GO:0034362"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0098553	"Lumenal Side Of Endoplasmic Reticulum Membrane"	"GO:0098553"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0043202	"Lysosomal Lumen"	"GO:0043202"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005765	"Lysosomal Membrane"	"GO:0005765"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005764	"Lysosome"	"GO:0005764"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0000323	"Lytic Vacuole"	"GO:0000323"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0098852	"Lytic Vacuole Membrane"	"GO:0098852"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005847	"mRNA Cleavage And Polyadenylation Specificity Factor Complex"	"GO:0005847"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0044354	"Macropinosome"	"GO:0044354"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0042470	"Melanosome"	"GO:0042470"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0033162	"Melanosome Membrane"	"GO:0033162"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005579	"Membrane Attack Complex"	"GO:0005579"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0045121	"Membrane Raft"	"GO:0045121"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031907	"Microbody Lumen"	"GO:0031907"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031903	"Microbody Membrane"	"GO:0031903"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0001527	"Microfibril"	"GO:0001527"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005874	"Microtubule"	"GO:0005874"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0015630	"Microtubule Cytoskeleton"	"GO:0015630"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005902	"Microvillus"	"GO:0005902"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031528	"Microvillus Membrane"	"GO:0031528"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005947	"Mitochondrial Alpha-Ketoglutarate Dehydrogenase Complex"	"GO:0005947"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005740	"Mitochondrial Envelope"	"GO:0005740"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005743	"Mitochondrial Inner Membrane"	"GO:0005743"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005758	"Mitochondrial Intermembrane Space"	"GO:0005758"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005759	"Mitochondrial Matrix"	"GO:0005759"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0031966	"Mitochondrial Membrane"	"GO:0031966"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005741	"Mitochondrial Outer Membrane"	"GO:0005741"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005742	"Mitochondrial Outer Membrane Translocase Complex"	"GO:0005742"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005753	"Mitochondrial Proton-Transporting ATP Synthase Complex"	"GO:0005753"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0000276	"Mitochondrial Proton-Transporting ATP Synthase Complex, Coupling Factor F(o)"	"GO:0000276"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005747	"Mitochondrial Respiratory Chain Complex I"	"GO:0005747"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
GO:0005750	"Mitochondrial Respiratory Chain Complex III"	"GO:0005750"	"cellular component_id"	"AnatomicalEntity|BiologicalEntity|CellularComponent|Entity|NamedThing|OrganismalEntity"
