GNB1		"GNB1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRKAR1B		"PRKAR1B"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNB3		"GNB3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRKAR1A		"PRKAR1A"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNB2		"GNB2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNB5		"GNB5"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
RLN3		"RLN3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNAS		"GNAS"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNB4		"GNB4"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
RLN2		"RLN2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNAZ		"GNAZ"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CRHR1		"CRHR1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CALCB		"CALCB"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CALCRL		"CALCRL"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
LHB		"LHB"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CALCA		"CALCA"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPR84		"GPR84"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
RXFP1		"RXFP1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADCYAP1R1		"ADCYAP1R1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPR83		"GPR83"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
HTR6		"HTR6"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
RXFP2		"RXFP2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CRHR2		"CRHR2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
HTR4		"HTR4"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GHRHR		"GHRHR"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
